Date,Content,Reviewer-Name,Rating
Stayed in March 2022,"Husband would have liked fried eggs and maybe hash browns with breakfast.The room was a little small especially for a 5 day stay. USB port only on one side of the bed. Bed wasn’t the most comfortable.The breakfast was excellent. Husband would have liked fried eggs but you can’t please everyone. Huge amount of choice.Staff were all very friendly and helpful.Location is excellent for accessing public transport and key locations of the city. Plenty of restaurants around.Bar was nice to have in the hotel and live music on Thursday was very good. Nice view of St Andrews square from room. Shower lovely. Room very nicely decorated.Stayed in March 2022",Kayleigh,9.0
Stayed in February 2022,"noise at nightease of access, nice staff, good locationStayed in February 2022",Scott,9.0
Stayed in March 2022,"First time at this hotel, great location. Helpful staff.Stayed in March 2022",Lori,8.0
Stayed in March 2022,Loved the decor and the bar area.Stayed in March 2022,Susannah,10
Stayed in March 2022,Do not have any negative reviews.Hotel lovely and clean .Staff very helpful and cheery..Buffet breakfast was lovely and fresh.Good selection of food.Stayed in March 2022,Helaine,8.0
Stayed in March 2022,NothingGreat location and all staff especially Fabian was very helpfulStayed in March 2022,Brian,10
Stayed in March 2022,centralokay very central.Stayed in March 2022,Philip,8.0
Stayed in March 2022,Staff were brilliant. The room was set up perfectly.Stayed in March 2022,Ethan,9.0
Stayed in March 2022,"NothingFantastic central location, view from the room/balcony was amazing. Bed was really comfy and loved the Arran Aromatics toiletries. Great selection of food at the breakfast buffet, thoroughly enjoyed the waffles with bacon and maple syrup!Stayed in March 2022",Lindsey,9.0
Stayed in March 2022,"nothingfantastic location overlooking St Andrew Square which is a short walk from Princes St and both the old & new towns. 
Great views from the room over Arthur’s seat, Carlton Hill & St Andrew Sq. 
The staff were absolutely superb!!!!Stayed in March 2022",Emma,9.0
Stayed in March 2022,"Room was a little small. Only a small walk way round the bed (@1ft) and bathroom door can’t open due to hitting bed. If tall, toilet too close to the door.All fabulous. Location fab, bar and entrance lovely. Nice decor - recently redecorated.Stayed in March 2022",Claire,10
Stayed in March 2022,"Room was quite small but we were only there for one night and didn't spend much time in it so it wasn't an issue at all.Excellent location. Expected it to be noisy but was actually really quiet at night. Room was quite small but really quirky decor and very well equipped. Staff were very friendly and pleasant. Breakfast was excellent. Would definitely stay here again, and highly recommendStayed in March 2022",Amanda,8.0
Stayed in March 2022,Nothing!Was able to check in early as the room was available.  Great to be able to do this and unpack.  Have stayed before and always had a cheerful welcome from helpful staff.Stayed in March 2022,Alison,10
Stayed in March 2022,"Fab location in the centre of Edinburgh, had everything we needed for a short stay.Stayed in March 2022",Victoria,9.0
Stayed in March 2022,I didn't notice any wheelchair access to the hotel. Which means I would be unable to bring my wife for a stayThe hotel was right in the middle of where we were travelling to and our venue for our evening out at The Assembly Rooms. The rooms were clean and comfortable the staff were very friendly and accommodating.Stayed in March 2022,Tracey,10
Stayed in March 2022,"Breakfast options were great, plenty of choice. Staff were very helpful and friendly.Stayed in March 2022",Catherine,9.6
Stayed in February 2022,rooms next to road were quite noisylocationStayed in February 2022,Anne,9.0
Stayed in March 2022,I can't think of anything I didn't like.The location was perfect for the playhouse and really close to the train station.Stayed in March 2022,Rachel,9.0
Stayed in February 2022,"NothingGreat breakfast, ideal situation and helpful staffStayed in February 2022",Andrea,8.0
Stayed in February 2022,Great location and breakfast. We paid extra for balcony room - it was well worth it.Stayed in February 2022,Natalie,10
Stayed in February 2022,"The bed was quite uncomfortable, the pillows weren't great. The breakfast was really nice just really unorganised, both days we went down for it we were waiting around for forks because they'd run out and no one had topped then up and we weren't the only ones their was quite a few other guests waiting too.The hotel is in an amazing location, its 5-10 min walk from Edinburgh Waverley, its close to the shops, restaurants, tour bus pick up and drop off locations. The hotel room is great, the shower was big and powerful!!Stayed in February 2022",Georgina,8.0
Stayed in February 2022,Location was fantastic.Stayed in February 2022,Martin,8.0
Stayed in February 2022,"towel were tiny! take your own!clean, tidy, well laid outStayed in February 2022",Mitchell,8.0
Stayed in February 2022,N/AFriendly staff. Comfortable bed. Excellent location and value for money. Very cleanStayed in February 2022,Sorcha,10
Stayed in February 2022,The location is perfect for our time in Edinburgh.Stayed in February 2022,Phil,8.0
Stayed in February 2022,"There was nothing to dislike.Location was as expected, breakfast and room as expected, that’s why I booked this hotel- it had everything I needed and expected.Stayed in February 2022",Kerrie,8.7
Stayed in February 2022,great location. simple classy hotelStayed in February 2022,Clare,8.0
Stayed in February 2022,nothing it was excellent!we arrived 2 hours before our check in in the hope they would just keep our luggage but room was ready so got to have our room. when booking i told them it was for our wedding anniversary and we had a lovely surprise of a balloon and card in our room!Stayed in February 2022,Jennifer,9.0
Stayed in February 2022,Only letdown was choice at bar and pricesLocation excellent and fortunate with weatherStayed in February 2022,William,9.0
Stayed in February 2022,"CleanlinessOutlookNot keen on decor in reception Lift made us feel giddy with black & white lines Smokers at the front door -yuckWe found paper under the bed & crumbs in the bed!! Outlook was to a brick wall! After chat with staff they, without question moved us to a much better roomStayed in February 2022",Dawn,10
Stayed in February 2022,"The room was small. There were not much space out of the bed.The staff was exceptionally kind and always ready to help. They all are problem-solvers. Beds were comfortable. The breakfast was very good, there were a wide variety of both sweet and salty items. The location was in the heart of the city center.Stayed in February 2022",Bihter,8.0
Stayed in February 2022,"Wonderful hotel and lovely staff, especially Amber who was very welcoming, had our room ready early and had great knowledge of the area. We booked a balcony room which was very spacious, comfy, modern and spotlessly clean with Scottish decor. The breakfast on offer was delicious from hot food (sausage, bacon, beans, eggs) to cereal, parties, yogurt and fruit. There was also a tasty and well priced bar menu with pizza, chicken wings, loaded fries etc which was ideal after a day sightseeing. The lobby and bar area was very comfortable and relaxed with fun and stylish decor.
The hotel was 30 mins bus ride from the airport and stopped less than 2 mins walk from the hotel. The location was perfect 15 mins walk from the Edinburgh Castle, all the other attractions, shopping, bars and restaurants. Very central but yet in a nice quite part of the St.Andrews square. We couldn't not find fault with this hotel, we stayed for 4 days and highly recommend it and will definitely be back again. Excellent value.Stayed in February 2022",Lesley,8.0
Stayed in February 2022,"Towels were a little small (I’m very tall, so probably not an issue for most people)Location was great, staff were very friendly. Breakfast was superb!Stayed in February 2022",Benjamin,8.0
Stayed in February 2022,nothingThey are very kind! thanksStayed in February 2022,Beatrix,9.0
Stayed in February 2022,"Stayed for two nights. Only real complaint was that the room was not cleaned properly. Bathroom was not touched, dirty glasses were not removed and bed was not made properly. At almost £100 per night unacceptable.Central location reasonable breakfast.Stayed in February 2022",Ian,8.0
Stayed in February 2022,"Only one thing and that was the pillows in the bed a bit too soft and only 1 each.Liked the rooms, hotel decor and vibe. Great bar and restraunt area. Staff were pleasant and helpful. Nothing really to faultStayed in February 2022",Jordan,9.0
Stayed in February 2022,nothingquirky but great. location excellent. great breakfast.Stayed in February 2022,Susan,10
